variant_id,item_class_id,item_name,material_type,food_base_name,quality_level,weapon_state,weapon_type,page,sort_order,embedding
food:101244:normal,food:101244:normal,烛伞蘑菇,食物,烛伞蘑菇,0,,,食物,7,C/L7vE8z7TzfdaM8+JUDPWpptzsAn9Y8GtW3vX7aeLy16yc8URCsPCqEhT0HdcG86nCSPHZcgL0vIdM8jLJxvc/CuLz0j7s9InrnvS1pkD2lTQ2+0iY2PD48SD1Uf109IH6gPEzTODwpxVC9/uXovKUJQ7wM6iw+Do3rvHlgOrzlWUK8+SLgPU6Oqz1eeAu6CYuUvagaPT0pAVc7lRjPvL4MuDwU77S8/oR/PSYS2T3C/wG9DoIRva4K3bzwmRI9SmAyPKHFiD1bURE97tQtuyh3ZDth/vG8JA1yvaPJab0Z25C8Xa9zPBaXfbuaMg0+ZXnIOyCHkr3JOnW7EZ9zvWyPj7zFlu69QPavOec/zDxkg2g97yMJPc0yUL3FXQ89f+CWvVoNeT3PSiM8NKLmPKCJyby5Bvq8MLKlvH6+Fj0Ji8477xwSPT/ss7usCWG9Hf80vAyojb32VAm9JBfBvGDmsb1PVay8djBJvUrWu71pg5m9WiQFvH6Fm71pWGQ936xjPYykgj1kusE9rK9rPJYyJT2FPDm9SBQ7vVNqbz2+/2I9oN9ePbQLFz2lUw89MD2Vvefg3b0oRIa9wgE6vEL3ID0uVbo9x8x2PZXuET6FJs67WAm+vF7rn70QZtO9+IgpPT9tBbzqSyq9IeklPd5hFj3tmKC8dGsnusL3IzzMLe+9dIQMPElEnT1i9KS8AOKQPWzdHb3IDh29mt44vHBktD16hyi9frTFu0Zu5j2iEfm5bu+bvTPgADwPt+u9P3M8vWdfwb0t7wO+zACZvZzbuDvLgOi9OzW3PEvhrD3xya476XPcvcprAr2hD4I9gM5uvZvny7vnCJC9ttZsvfb0OL2BFnW9NeOOvdhX5jzXXZU8PXIFOxA6E70Kj+w7NaoivTWnCL1fm9i9qF36PJ3yND0YwFk9y4LOvdXzs7z5atK9fMlAPQar5TtHRZW8LqFvvpkV8zylvzm9+gj4vUqXqL0ORJg9aEAKvRzvIzrWOBm97SmHPcr9071i7RA8W/uHPRP0nb2HMo+9mr8oPVP4nLsJ7Lc9gs5CPO3/bry8WQ4+usMUvIl/mTzwYw+9544Nvm7Woz2lc6Y9vtgUvX4GFL4xkyK9H3XXPduTEL7hzzM82yNHvVcmBb72hSI9mjgCPYvFG72648K9q+Hkt+xtwr20SeS9qA29PMOcXD16inK8ScZsPeAKwb27IVC9pzN8vOVXg7zm4XI9E70FPg7/fDxHZWq9LIGbPUVHdb19Y5q9Cae5PETL0r1EXZy7NqmyvabugL2jT/G8kclqvUYHAL3lsl28QFgDvSyG5DvrIIK8Bf3LvfU23btOTim9FyUyu55PNL3oktk8u86qvQ==
food:108010:normal,food:108010:normal,侦察骑士烤肉！,食物,侦察骑士烤肉！,1,,,食物,444,FwyQPZmRsTqDatE92wu/PW3+o7xiLAg+XiK1PNh/7L0MKK+9zLuQvb7sSL26pbk8eTcLPV1XZ7x6Ql07ByhWveYYs71wTKc9u6PrOWTVAL2Egsm9kVUavD+Rn7wsCRS9RgVDPd/tIz36iIq9kpERPEtl6j27NQE92XOaPG0FBr3MORK+kivRPNHGlz0zFUK9Kl20vDFO0rxkRb09nQcUvDdL773+aF+9kxadvDfoir1p4cm97YZRPe+yzTzJEPY8CKyCPAgXmD3s6LM8HCwSvTqJKj0KVsK9DR4pPdhYbD01LK88u+hpvbKwdDzJ35C9vHjRvfVBu73waIO9iVmWveCICDwLtYa8zshePVoDGDxq/Pk7yUIQvOkejzvHdzs9UJ6APByGOz27cAU8vNUVPU+TDz0MBI69TY14PdbZSbvRk7C9JPNRPEIa6LzKHs25Ow1hPXB+F7qEulQ8+0uqvXN6gj2I0tQ7tnCQvRPADD5gDkG8J72TvY7t8ry9Yum8tdTCPHTa4z1rHTQ83heWPeQVg70KGs28JkvMPekcHbuSR+e8qvHaO5NFlT1o8Ck97YgcvQDNIr1fCaE90rypPUsCbzyJ1FS9BjwaPBtYFDyYgXc96jW5PY0ghDwLw8E8+h+vvYhiir0p0EY8rCuUPVtM/bzCJ7e9C8iGPc2wcj3p5+a9gNNePdGOPjwYJBa9cIHnPD498TxVHTS9VBigO164CD3Nj5e9r+ACvmjctb1mIVq9Z3KKvO2LED76Nzy6w43+vKzSL76wX4y9uReavZv5hrz/dx29yyyYvDe6tjyC91U9EkY+vSH7dzr81uE9OXjXvHbrAj0VeEK8+3KbvFl5r70gDbG8Q1tMPHcGQj0GU8W8ewEcPkdN5z3vb269E/YPPcR//rz2Fz46CK2rPecwk71vZQI+eET7va2ZCz1oT568sC1mPMKGBr3pVEg9OrcovfgRgD0/3b08mBChPApysj29RQu9eE49PepmLzx6Izu96Yk2vDBqkz2DO0G9TQh3vLFY8rxcgdw7Uw2mPflgkzwK9B0+hmwwPTTvZL1fn9M9A2CRvRMWK73A6a69dvtnvfAR6bwm5ay8htyxvb12gr2bLXI9EmQ+vXrLUTx+xZm91foSvaCFRj2dCI09ViwrPYm4Fb2T+xu+1gSIu1BznD1PMPu9d6bfPFgW5zsfAD69TeGxPbnvjLwdkx89haSCPcNkNL0xpKI6P9biPWLJWjyCszK9V9pcPa9ywDvFQgA+g1EHvpc8ML1ZeiS+RCsRPaMKKL3XxAw9cuvGPD6dhb1uhqs9zoBOPbn6Cj7CTo68jHxMvIpg/jt874a8VFOFvXek1D0nzRO7eWm5PA==
food:108014:normal,food:108014:normal,果香串烤,食物,果香串烤,1,,,食物,273,qqKFvfoswL2Smgu+qMUmveypj71ficA9oZ6bvbgWYrzv5Lm8scA7u7pNzr2XP4c9sEJGu/go1bwRMNO9xFlTvRkPhT165Kw9fCDOPYKUHzwp5aW9ulvrPFjQUTnncJk8qmUTvZUt+Tpljqc9CKnIPFDxVr1RuqK5G9yMvRqpSzuaysg8QAFevUUXur1jvBC+tNb5vHxTArsSBZu8mYhjvbS8/j3A9Yy8hoJQvAWA1z2yWiE9vZlbveytSr198Nu8m8gmPuOIobxXaGw9/cIGvqC/wDx4al8992JxPRaSjb1z7as9JQcyPaynBr34u+g9e3aQO8Tfnr3IlAw9I2EIvQtgMT1goGg9/PmfPQEF5jww76G8Qnt1PAZeojuRX6282MWCvTzBgr3QeSa6iDSUO1gHm73bB2G8P1tOvG7mgDy4xEe9eUQMPSzJE74dwnu83g2OvQI5Pb2rBZo9bJrqvV+3z70f5hM9N8G4vKwzgDwEPLk827bSvJlCyDv8nzY8A1YQPOR9GT2Y6Y287ofJvSxXrbv7R0y9radmPRefKb0TgD29ztjavAVeuT0JLnK9ZOHfvQRr7DxZnkG+lEsKPd34XTmaNTw9yK8tvc7VxL1MFkY79gy6vevtyDxsFtu9VvyQPeOn/7wyona9qCA9PUzU1ToIgu+8AKpWOwcMFT2uNcA8HdMOva/y8bymnA29JtLmvPT4Bjzd/3M9YjoLPXqaXz3bfeG9PEFNvMdW5Dz2DIs9bWe3O5EjsD10esA98wbLvKJTjb0SJMC9TjsZPQN0aLx1ZNq8pRqfPa5aoD2FeTS9RwSmPXIDBjz8XYM95hQ5O5bEk7swR2w8mLtGPdanlL2Kq5i9U36qvfft4D3e0ac9rDZEPTQii70MqPc93CeoPXePdj1T17q8RRwePQp2jr1dxR29o4eKPRXoiD1wlU69ZRm4PcShHD3ehYm9PHJivPfwwbwmMUY9rDqpvcyJKb7DM7E9eupKvSQZkz3lyrO9XU27O9Zs670J9IG9YIUvvCEfZD28c+y9Su3OvdqAzTxAVhw9kB8CvXnSlTwt1Ly6ORM8vSBszLwwj8i95eeFPWk15D1H4NU94z7iPA+ERj3XPcm8Y/xJvKaa1bzcKA49QFBZPe/ICzv0YDs8vpY8PVZ5prxyki29XkeVvEZm6jwLUAG+mYo/veW0rTwThom8ASrAPfRHlz2tAry9YBQlPW6H5Dxxa3i9Z2zRvSn3s7zW2Qq7gqkEPZFRrr0biUq90Z3cvGkOJj2Un7S9/CkZvW43p70SNQW8vplWvHRR1z2vbJs98wcgvSa3H7yztbi9gqN5vWRKp73gcIq8JcMnu7MZOr0AwZG9NJVSvQ==
food:108018:normal,food:108018:normal,魔法肉酱面,食物,魔法肉酱面,2,,,食物,229,W5ztvb5Fp72RViE8p1rLPTleEz3OGLE9OPpYvFjOyz1I6a88FKgcO5bj7jwYsjy9sbauuzqkmL2UM3M7MxyMO4FX8zzse229CfSCvRvNyj1OurS4/IAMvfk1nT3kDBS949YQPNDWOL20PuQ7y6KTPQ04kT2fprA7Ws0sPQaGjLykKze86jY9vaTMDT2a7BC8418EPbTmUL2OCiY90e2SvEKlkbxA+Zs66D8bvhcJPj2Qpua8JMNBvcSnh71o7ui8kMjrPSeFCbya6hY5e52Mui5cFr0OAgW9h9/ku0Z2nz1oKaC9wvwZPbtjMb5RQh89/GOePF0/sjxtGS49egGvvV+mgryyZTI7vRxuvDowo7oUsZI9WKHzPdKmYz2b4VE94m0dPXGEO70EkJC94ugfvcvAALxAc1q8dhUpvTeGH72okT09V2SSOkD3pb3sqZi8uLKnvR2dVb3v2si9GCGnvN/32L0+nNe76IBNvOGEQb0u0jS9lAKGvPYcdbu6t9g8leepvE0YjrwK+5S6HaylPAqLxD1Re0I97rFXPZ3VA7x32cA8h3jHvBFbjj2yaKS9eMyGus135L3GDRi9ZkNBPAnbXb0Dlp897Y4+vtyUnD2eNAs9PZz6vJShU721myA7zZrkPUVwVr3uWly95JjqvAzoNDwRPYG9Mmc9vFz4BT0cCCi8reVyvW8r+73e2uc7ABAFvaTdwD1uMvg8rzO5vWScyDx+tYm9xVgHPk8IdL3Lqck9bGxHvB9u6j1vmFK7Wk9yvXNS4j2In4S8uOXOvRxcnr0njzk9uR0BvUxV3Lzb4wG9L4CFvYr0A752ywI962SrvLdC/7tnmfC9a5Z7PfAchTtsX6283ihdvQ2fX72sY9I9FLAdPEkjsr1tP8o7LQL6vN1ycrzPeJk85YxyPYb7lb24R7M9qHW3vXYId73PzDk9AvluPU8ZLb0I9Io9QT+3vey6Bj2wHJw8rGzkvbobC73yrzG8qWTXPfvCO70sD829SmIPPhKqOL3NumS9sS4wPqw8rjz2kcQ7aKhdPWRW/TyfV107QBAqvuzVB71D57w8dz6JPBri/T3leBM9qSlFPR1zKb2Ur+M6NFsKvXxy6TzFvE88HNv1PJXF+bsFRxo990u5PKV0jr23zlw8v9xxvWSLJTtlSH69TvVCPe0rADyNwUi9sGmxPbWtrTziypo9uPQIvbbGCL3Cn3c9ubwXvggBHD0KPty7Idy/ukIClLw++hk+s/eRvFEVV70hIqm9SCW+PVmtZznY2P09SCCGvDh2Qj0i5OO8ylkNvaE8cr3bjV49Xx+1vW9Mxjxo9PA8CISvveJ2uz1lpJQ8Nl5CPrQDBL2f72C81yZFPQ==
food:108040:normal,food:108040:normal,辣味时蔬烩肉,食物,辣味时蔬烩肉,2,,,食物,594,/M+svKqSl70Lw7U9g82TvVl9OTxb+xS94aCpPDeOfD2/MAK+jwQDvki7ML0FC9C85fYNvTseCj3A3SA9B85qvaTeLruRIFa9e77jvJExKD1woJc9c8XFvRtZob052Ge9xJwDPRgB+jxCgYu9x6VTPVUNwD2Xhge8HtiCvWes9z1/7im8/3M9PZiQTD1vKY299yKLPTOg971Gg3K8Ust4vZU0gL1Rcsq9uJ6eva9ghDwdhrO9riUpPeVuvDzIVwc+jW+JPCDXk7w3Y8Y8RyfROs/jN70aLRA7AGvNPfcn5r20zZc8FLDFvRAMKr1MOAI85vp6vYDR87zUkr06SRwuPYX4cry0FgA9ue6EvPcAvDzmOaQ9OCuGPWtsMzyWu+W8WJGIPdhnsrpN2+u9TyJRPeZCKbzptKi6popEPaHpFzynPgA9eO9KPB19Lb1EV7G9MrpaPDmgxj3vUiA9wV2tvUSavb0hh868YMn2vMQHWr0NBcS8mpGOvfI9tz3Sxk27VQ1YvTRJaD0citG7FOEEPotECz4ZZU69B8D4ukYdAj5h8bs9dOUtPG0vAr1gfp699jauvPgE/bybTHu9d/7TvS4/Uz0PDt48pHsIPlq6Eb3zGpA8h6Ravbq8lrubSzw8hDEtvd2Qoj1XYpq9zvaYPF0ikLtIcX499OSQPaCopbqB6Q4+X0GBvZhLgz3sILO9l6dIvNcHlj1Cxm88fNbFPBaGXjynpPS9zRFoPbcnD75LuEU8/BZ4vIEucjwUADc9g+prPagVNb29HHU80DLSPPLgqr3ekwy9g0fCPPv16L1OUjo94byBvCBNjb33uYS9rPoSvJS9zD0DbP28uli/vXEzADxi+OC8ZVBQvaLRIb6rgvI9pHIwvSugwLz1kQY8622BPXhylT17qps8Y7rBPJR4vr0n/7G8RO3dvWjo1TzQ4gu9k3+hvbWiiLs7mZs9se4DvaoC6z1aYxW9J/ujPAPLpj1rU429vujlvbhOh7zVNLK9ipKsPf4PDbwUFAS8w+zTPF0CnbuyCA89r9MVvNZZar3xEho+xk94u+7tYj23LXY9UbEiPTFgXjz1Voe7k7msPOEUljxT7rq8x1CTO6GZEbxPjYK9kE5fvQliBL4l+qW9YbZ4vQnND71700S7cTxsvcVmM70RMLu9USzbPRM+xzxtDE09nz4jPRO7Wz0q3xG8uom5vF2shz37hCi9e3aRPeopyD2RaBm7XQCQPCY1CT5T23C8BNtlvMeF4TziG4M9f+LjPNr9GrsKnNU8WwGFPIjbob2iO4w96EocO2KYh71moBs+hCaeO4Iclz3kNwG+3lecvVlolj1ucxg9PM/Bu7WDIbyI7tu7zTogvQ==
food:108044:normal,food:108044:normal,提神醒脑披萨,食物,提神醒脑披萨,3,,,食物,129,A90mPLW0+b3wkZg9M0RoPZTTpz1y7S68YL0jvKEmwD1AK7O9309mvej3WD1n6YQ9xcEAvYwfzb3M4LM9Y4oxPXh2BzyNTOs8UIGIvYf3BD3tIcc9yHXIvfX3Ar3O2hu5vLuavVmNnLxn6fw8NI2xPYEUaT3o26A8MKs4PNjMlr0khbC7PJsBPYBhlz3WO5G9Zmc6PaTuGL71o1A9C5uuvKbEvzwSmQW9i5irvOYNNz19Dt27hV9RPIQ8oz2mdYK9R7W7PcrBFzwwdji9sdpWPU0aST1y/Sw9PHG8PNmI0L0l5o298pOIPTG3Jb2euFu9Cdf2O9scFztd/Au+NCTEvXiPC71Kugs9r2HCPAQuLz3uAZU9ToHbPdMnO7tKjVU9X1esPOuhCL3xzt69FjvOPfsRbr2H8Pu8z22MvdBHZr2xMUw9ppLFO6J53z0dEw292pOhPfg1Br6Fjow9CHnDO700eLwT14C9JxTFvctdx73BtJK9cba4veob1T13aJo9BMRJveWWBb0mbQQ9kJykPAw2rj0XSnI9W4PVPHvw2jy/fjw9Fy/dvJhH5TxU36o8Q3XTPOUG2z3LRMk670ZbvBEcsb1sXqE8lI4gPWyDGb3JV+M8kNnUvWSpp71zwtU8uukXvlqktj1Qsy47RcsePUkouL0sTjS97/bTvKRrvbsNAtu71t6lvH/YLj0mE5c8/UH5vQ1BgD3qHVY98IzyvOKxkDyrQc69BaZ1PSR6fDv1P0G9psjQPfqGAb0Govs7D1LIueNtST1lyBQ6a7yavQpeTb2c3na9feiLPTg+bL0XMDa7rKWtPe16UL2F8Oy8ZRyLPAnLez3nADM8PchrvRHt2j3p4yo94/bCvHMBvjzEu4s9/ENRvLvYAz1FTJo87GilPQmYcz0R+DO9ufgXvS6pkb1M08o7c/vEPDSbEz0ZB6I8btuKvXeadLy7O5e8aWJBvSg4tzsx9Me92OurvesBjr0+m4W8Phb9vBfEBDoAM9q984Z9PPDEsryWF4M91XKHvdrgPL3xkMw9LFMCPLVDp70v/LE7ttxAvSmXrz0YvO47eLIzPWIvlr0hEIE9TOtFPnIbWD08BdM9Osl+O3tIVb2OViU9g08hvaXs4b0OPwC+DteVPADInDyUh3E97v/ru98FLT3ad5U9z54lvRPzCDsKVbe7TYyxPNXB/zwdg+m7ArxsPG3sCj2XfdS8wyO4vMJjhDyNrGC8Czouvp8yvD0C77M9Viu9vQFJBz5Pa/09ODWrPZvp/bwqc/M8XdAEPpILpryQXYk8AY+svX/3mrxz2K48FnO9O4j4mLzYXZi9HVKPvZD6LL19nwQ9fn25vL594L0r6+g9r0nsOw==
food:108048:normal,food:108048:normal,爪爪土豆饼,食物,爪爪土豆饼,3,,,食物,62,b3+Ou4/2gL2hKhq92XfXPJ+mOr2zehW94WlNPW36ortqY/U8zCsaPYwx6bynm8s90+aePeohzD0L5ri9UMKTvWSSfDuFgJE8BeqdvaRDLTw6xwu9AnX2vOwoEL4GrnO9YCGyPLjzp70Sege+V8qZPT6HUDx8YKo99sR3PYcgubwckPy8oDRzPAY9aT2gG8W9NUe3veDJRTwom+e8zdV9u8ekOL3LhZY802w8vWRz4TwYg509Jx/uvUkNyb3K8aU8YNCoPQWaRDwPRpY9xQ9dPbk1Nb3B8xs9gwTKPVrxMT4Ety29EreGPci8zb1w5q49hZ23PfEBtb2yewS+uz2UPYuPtrtZCZ29+QTIO+qY3L3ItYM9XGCdPQX1hTwbyvo8CpHMPfuOCb6OZ2m9VacXvP7owL1EmU48h+HwvCXuk7yVgrc8fCnqPNJ1lT2RMm883tJJPZIfmzy2Jii+y5v1Oy+xtTygjiw8iavFvVtxrj1LsG29daeGva2vZbz3XW29xLT2POQKCT1Jt0q7YIYhPZXjgD1RggA7fuIBPTZnpj1Vl069KgmePdZ/tj0XCvs9/iQLvt4elL2onIi97TJlvFjP9TwmwFm9DmR0vQ+YLzwVPFi6DbmKvcRzd73o64A9c0+Nve0ABD1Zmbm8d+aCPSPbqD0YKDA9xsoSPVd6RL0YZSK8XegYPFm9Zb1sIBC9BM1TPfuOn7yLpbq9Rb1ZvdLvw70HXGu99KGkPRLIfT3kLN08onEKPk6em7wJSzM9SzphveyhJr2rGdq9gu+AvQ5bOj0o9e69qWhRPJebjby264C9RVfEO1lxtL0IcrU9AJ38O79REb3P2Y686VkGvWijlT0b3Z68uvC0PNOeAjz9PA486MZ7PdrttTy46169/VF+vUkolD3BHuY9YFl7PBug7z0TZd489hcVvU3HLDvL/j69FngWviptYD0UktY9dxQbPVwvNr3msnc7bhobvgW+IL20lJk77QvkO4zOW72GvtW9BpIdO6UlYj1DQEm9H90DPDr5Qz1ifMY9+LW1PblXTj24RJE8tlhWPMSXIb26DH280etpvWbZKb1CAvE9IefWvcGohDwd9X89asCZvGr/4bxLwei9QUzmvEE+bT1bowa9BzeVPOEvg7vioR69Zf6tvZvYxrnBUR+9LxMRPf29pTwWo8W9pH+kvaQjOr0G7ra9m/SGPO0SJb09GWc9z4HpPd1Cur3RhE+9k6kevc/067w8uII8NxlmPPKKqby++LK8JM/LPNmvMLxtI468lnWRPeVgBr1VfrC8xl36PPdEsr2hQZa4L5oBvZyq1Twgz406w8G5vL8cXT3LEcE9rLLbu+1NUr3cF2K9Bl7IvA==
food:108058:normal,food:108058:normal,「蒙德往事」,食物,「蒙德往事」,3,,,食物,665,JaKcPaxf9zq7jaK9EwNgPRTqWD2lKds8IjLuPEy6j704gXK8BrGCPAc37TzvpIg8HosePZWqeb1jYoC8WXRvvVh65LsPo3c9jUOuPN/v/b3OTly7SFm5vUJWKT3CfR292AA8PJDY1DyOX4G9YU1FvLLFjT0t7I68jm3pPYGZ3DybKr08V+1ivMQmnT00dSS9yaAKvY1fkD3G7QI9szdaPMFwPbw2Faw92e3FOsNwPL3wsD69wobEPE45G73CvnS9a2aDvUppwDzZlya9v+0Uvte3c70KfOG978ABPePOwbsvkUQ9WkQFPDfVeD12vwi97tYQvhXeyL2RULY8MtVbuyiHt7vL2Gi9XXoDuyfgRr3xL2s9RX2EPHHcmLuYHjc8UiMwPaloOD2I3cS9Sv+7PAj/ED0uaLu9hzyZPWqn5zzbW4O9FyIXvL1Om7wausK87LMsPZGqAr1urcO8lfvIvJ49P71cBoQ9oDj1vSby3z3FfJu94ADFvXomAb5qYOg8qJJ8PaIwjD2v/Hi9NKVPvVkb/r2wn9q7G9EEvOuh6ztPmze8g/wPPqj8qrz0JYa8G4SRvNJXtTzoaPa8dWxRPbMobLyGW9O7SNkNvWY4Zz00ohw9/AJ1PXEs6r2RvpU9IUGgPRPJYb3c3hq9rV6evb301D0LAAa+LPB9PeUYeT1Xgiq+1XsoOloxLb0yWOg9HdP3vNAetTwkhyC9ZjjGvSX0Yb2p2Ei9YsfEu0AmPD1qdp48NHWWPbL/9DyuYom7bOW8vaazrr0OL4a9DKfCvcVV17w6MJ69BandvHiWczwK3yk9h+yvPV/xND0wFQM+vEiVvKnd8jvUAhS8h+OevaTd3jxnLz69xVNRu6Tgwj0q2A29se/ePXY/Fz14Zdo8q5TXPNNqqD28wYm9/i1vPTZTob2TJjA9oiWcvIYkgL2N9yu93n8MPAiKQz0Pw/I8cXDvvfd+tzxk9Ko9gTiFvOvBnT0KtHM98QKwvUorszvldsS9BQqevVLdLDtUYPi9mP6KPaK3I7xEk948Vy3oPbkWyj2vEsM95K6dvaEa77wlxaO84S+fvVSK57xCrUC9tjvFvBASwr3QKlC7u7VNvX4GcT2x9Mc8VPUwPTNlk7y63+M8TOhtvaXL8z1oCbE9t6kyPMO5ubtEgNC9OGyxuw3zET30wjm+f4IPvbsngjw8pyM9XrDYPXeS0juRuVu85fcQPSescbvh0kg8j+cKPRbYfjyKQcs7zNAbPp/Vij083UI9vakrvoDzHjxYuxG+8o8fvT8ZvLz/b1C9hA9nPIvxaj21Ryc8Xq9kPX69AD3AB0w9V3D4vPQ277yQ/Wy84rDOvIA7ID7SjSW8d8D3vA==
food:108072:delicious,food:108072:delicious,美味的中原杂碎,食物,中原杂碎,3,,,食物,504,fUX2vWxRo71hRUg9+HFdPb2NcT0QWgA+I1DovOj+KT2JE6i9PwLVPCUGB721Uma916fkvTCeJb2HgtY89OvgPJuXSb1KXhO98WY1Pbj5mD0QXuc6b97BPekOFD7xHT09hj4uvTP6FTw/JJM9saTkO7MChj1mVNg9DWKmPZGZnL02lDQ7icgUPX8lk73GASi9ycc/vIYtbb0/OSa9Te3CveZUVr0f9n68wWQavSYhbTyJCXm98bqZvfHvEb2TOtC9y8sdPYVrZb2oO9+9W7WoPflSRT5qYcw9gLBaPSsPDr1mINK5qviKPdhZOr3SUZI9P+oNPibXzb0sd3q8SH2Gve7feb0WSUW98jAVPbY1sr1Q5po6nFyqvN86zDz5+iK916f9PS11mzvTNQY9tKpFu6onoD0wf6Q9u/Wfu2PeDb1MYvU8auFEO3M2C71xhI28awZ6uX1pfr0lo1U7rpmcPc09+zpQAtQ9kS0MPoYY9bzMmR+8u3xVvc9mPT3rwYA9Fg/fvCNcTLzSnq08lOhaPN+qK718Cp89V2+tvC2nHLxsiei6limqvGL1mzz5A488lEMgvbe9DD1BSuw9xjn9uZezv7xWhNU7h9X9vYK+2b17+LU99i3JPPIoP7vw8ZQ9lrh+vcdBJD7vloc9KQyfPYSTLLyvwC48Fv0qvYb+lTyDJA++wcOyuyVrRj2FlQC8wY2CvUxuVb0KiQq9YVyBuk1C2r2NJh87ObMPvqWlH75PQei9/N+EOSLeCr0867o92lipPdi18jxXO2i8pdF6PTRcn72FbJG9b0aCPYfAxL0P1xe88NS8Pbkozrzv/Yy8HEbTPFucCLwoN1K7Rw0LvQrpl72mxlq9sDWnPUowhz0C9Qq9oWkVvkeWL7tJ8E89jSWsPORysL37xfw8FM8PvbrBBz7aXyO9maZSPE7u2rxgThc8PXhkPYklsrzB+HA5M2WAuhtvK71vMYc9vVoJtranGL3j7U+9vssVPo6JSL2WJfI95n4lPaPLmDubZjg8TZ9xvf0HHj26Qqe88vFPvc2tAb1i2SU8OycXPUFIgD19i4c68oBqPeomEj3gyww+doAvvVaDj7wgtvg8fIKCvPO1Sr1pNVg9jiwXvbz3I71nqcA86zTMPRvsSL19hjC9xJQkPcaqRLvtffg9K4VnPMazXD1562Y9Fms4PbVdhT3ii0m7fEyHvWflwrw4Cxo8x1TZvWdy1LxWl+E8+3CbvWEOwzx9dKs9RlgDvotrDT2YKv28u3/JvaIbdb055di8+o+iPdaZRT20qGE7/eoUvdt4tjwAG6k7vOMJvbK//7yWZj29ph63PRJr7TzEUjo9cB8yu+t2cLwVxQI97jhcPQ==
food:108072:normal,food:108072:normal,中原杂碎,食物,中原杂碎,3,,,食物,503,heEJvW3iLr5XJo+87h9uvFD4Uj3G5V09HbGyPMqbbrvPBxi+oYZrPZgujT0gB409POq1vZ4MeDzd85e9zoJEPBfQ3L192Fw75BI2vCKVrjwROkw95gaKvZmT0z3ICO26Xy0IPbkhL7zGqtM9ys8NPl1SRj15syQ9ch+ZPeyC0r3yaZg9NpXCOvwQ37y+oxw9vKiePH0TM718GhS9wPeevSODMzrRxOU9INe7vcxYhT21JCa9BJ5bvVpyfjv5C729LsFfPar+z7xwsv48XNF7PV4j3D3Wwso9uwwAPDRM/r23MWi85laAPYMlqb02er49b0y4PPgVz733Ne29NqRZvTe27L23t/29C1ikPbirdb3lwLQ9E4cHPVQFHr2Quoi9e4iyPbdN/L1NAhu9vk+wPeU/wr0jWlw94o1kPbPrpr2vOVq9dxssu5q6l7taOPS8rt96PcyN5b0sBew8tJswPUrVvb25gSM9wT/EPfH+8jwNhuS8YZhIvXY/Dz0SLOw8sKbZPK066z3xJzc9nIL6vV9tiL3nQO48TkZgvdlTorwa7AW9aRPjOSJwIb3sJLA8oOvkvJJ4+D0DqRs8MBiJvD3e0L2z0dk8+Wj+vF8eZb3gNAI+qPEbvOKS4r1xz4c9dqiWvds3kT0o8Eo8R0glvYTVSj24hoE9XAnIOp+pmL0drle9YEsDvbjgZTyNizo9VETlvEU0dr2SRfS8MjKovcYZD75g9wA9eC3QvKjo5L0VC0a8UR84PSXCBj2A55C8shGmPG4CvT3EUyy9l6AaPai0Jr1R2M+9hxFOvJUBtD3jYg89r1YKvcr70rt5TtM9TjSKPN58h70LAa49jqezO17F4rz6hyq7AdfKO4QpJj3wQZQ92b4vvWbdLr0KsJm9Na1ivAcXVj1yawU9Xcw6vOvuBTxFBio90miBPMNagb0w1dW9rV6Xu+dQDT7dfvs7TCUGPEOnGTwFVTe9sH8ovU2Zsbwm34m8uhaIPW/TI73bWaw9FNGyOg8o37xkqBc9+AXkvUn7pz2Lkq+7zBI8PffKubwLYYw9+qaUPXtUZj357k89tRHTPRBLE7zp0dM7d2OQvXpQJDySIu48HvwdPQAeAr1Gx5G7Ko6UvRyfszxByus7c691PVmCer0fdzA96ijJvPyJ4bxHybU9W2kuPh9oeT0xcD+8WHrkPBuWAT0bzRe97Q0Wvc31CL58KZs9HlATvM8kET0QllC9cYEdvbZQJT39E7M93wTTvKTLqT37BJk93Sq8vO2KGbue1vI89ANDPX9WQj0jH++8lJROPH7SIz2KOIe9Yk+6PTQl5LyD0WI90UYFPfY1rj1hnNQ8QOtfPHsoUD3J7zm9DtJFvQ==
